Names	total	elements
		SAP30BP
		RRP12
		GFAP
		IL7R
		HIST1H2AH
		RGAG1
		KRTAP13-3
		DOCK5
		TIMM44
		MIR646HG
		SRSF9
		MRPL21
		ERVK11-1
		CRACR2A
		ARHGAP6
		TCEB2
		KLF15
		NTM-AS1
		CANX
		DESI2
		USP22
		ANKRD27
		CNPPD1
		ASB7
		PYGM
		HIP1
		MFHAS1
		PPA1
		MAMDC2
		HS3ST4
		COA3
		HIST1H4C
		PHYHD1
		ANP32B
		NUP62
		PRAMEF1
		SFRP1
		SUOX
		PINX1
		SELENBP1
		ZNF259P1
		SLC18B1
		PISD
		LOC100288358
		Hsp40
		LINC00310
		NADK2
		DCAF8
		GOLT1A
		APOL2
		CRTAM
		SH3BP4
		SLC38A5
		RPL34-AS1
		CCDC190
		FADS1
		TSC22D1
		USE1
		STK26
		APOBR
		OGDH
		GPR37L1
		ANLN
		C10orf67
		CARNS1
		CLEC4E
		MYL12A
		A2ML1
		YTHDF1
		ALDH18A1
		QDPR
		POLE3
		RIN2
		DMRT3
		TEX43
		RHEB
		FKBP1A-SDCBP2
		RAB35
		DEFB119
		LOC401261
		GOLGA6L3
		PBDC1
		GMFG
		SMAD9
		RPSAP36
		OXTR
		CDC6
		PLD1
		TP73-AS1
		LOC400870
		COLEC11
		GALNT18
		FXN
		COLCA1
		AKR7A3
		PLXNB3
		MEGF10
		SNN
		1-O
		ASAP2
		GABBR1
		NPHP3-ACAD11
		SNAI1
		SLC25A18
		PIEZO2
		VSTM4
		G6PC2
		TMEM170A
		KLHL10
		VSIG1
		PARK7
		DUSP14
		IFT43
		SOX10
		MAP7
		ANTXR1
		CREB3
		ZNF442
		RGS8
		CFHR1
		FAM78A
		H2AFY2
		MARCH3
		LINC00174
		IK
		BCS1L
		CALB2
		FAM107B
		KAT8
		ROPN1L
		ITGB8
		HCG27
		PDE3A
		RCN1
		GAL3ST1
		IL36G
		TXNL4A
		DHCR7
		PDZD7
		PCDHB13
		WWOX
		RPS24
		EEF1AKMT1
		C1orf220
		RPL23AP64
		TSPAN31
		FAM228B
		VN1R3
		FAM104A
		IGFBP5
		LIX1L
		LSAMP
		CWC25
		SSFA2
		BCL2A1
		PPP1CA
		GALNT15
		FATE1
		EEF1A2
		LYPD6B
		FAM63A
		CRADD
		VASH2
		yeast
		ASNA1
		ZNF563
		ERAP2
		PRR23C
		HNRNPD
		PPIH
		MTFR2
		LOC100129518
		NEK5
		RSPH14
		FAM102A
		GSTM1
		HOXA2
		POSTN
		RHOU
		VPREB1
		APOPT1
		TCEAL7
		MS4A4A
		GPRC5D
		RASL12
		FRG1
		MYLK
		ACSBG1
		CBR3
		CSGALNACT1
		HIST1H4D
		SLC37A2
		CFL1
		RPL34
		AMBN
		LIPG
		APOD
		F2R
		ZFYVE28
		ACTL7A
		KRTAP4-9
		AFDN
		FOXS1
		UXS1
		SART1
		SLC43A2
		OR56B1
		OR5M10
		UTP6
		DMRT2
		TMEM74B
		YTHDF2
		SERPINA9
		RABEPK
		SNF8
		ENO1
		LINC00955
		CLSPN
		GDE1
		ERVMER34-1
		SYPL1
		FNTA
		SPANXB1
		SNORA31
		PALD1
		SSPN
		CPS1
		FAM118B
		CTDNEP1
		SNX12
		IL1B
		TMEM211
		CTSA
		HIST1H2BD
		PIP5K1B
		CWC15
		MT1A
		ERVH-4
		USP32P1
		POU2F1
		LRAT
		CYBRD1
		NME1
		LOC400692
		KAT7
		ADARB2
		ENPP3
		PPP1R7
		RUBCNL
		TMEM63A
		EFS
		MOB3B
		ADAMTS18
		DCHS2
		MID1IP1
		PHLDA3
		AADACL2
		COX14
		HMHB1
		ILF2
		NXPH3
		OR14A16
		ADAM5
		PHKA2
		FAM150B
		ZDHHC16
		RNF138P1
		BRMS1
		PIAS3
		BDNF
		JTB
		EFHD1
		NOP2
		RPS27A
		CASP8
		ARF1
		SIPA1L2
		CCNG2
		APLNR
		RHOA
		MT1M
		C11orf58
		TMEM165
		TRAPPC2B
		OR4N4
		TMEM171
		YY1
		C4B_2
		LOC286058
		CRB2
		FKBPL
		RSPH1
		CFHR4
		PSMB2
		WARS
		PCBP3-OT1
		GM2A
		PCDHB4
		SPATA22
		TGIF2-C20orf24
		FAM212B
		KXD1
		FAM86JP
		ARG1
		PSENEN
		PLEKHA7
		FLNB
		ANKRD18DP
		AGFG2
		LCTL
		MAN2A1
		MTMR10
		ICOSLG
		GLI3
		GRB14
		TYRO3
		C5orf58
		MB21D1
		GAB2
		PRRC1
		LINC00615
		SENP3-EIF4A1
		FUZ
		GPR26
		SEMA6A
		B3GAT2
		FAM227B
		ITGA4
		SLC25A25
		VEZF1
		TBC1D4
		ARHGEF37
		TMSB15A
		ATP1A2
		HERPUD1
		CT45A10
		LAMB1
		CD80
		CDK5RAP1
		FOXRED2
		NDUFAF2
		RIBC2
		DOCK10
		EDDM3A
		HNRNPM
		ARL14EP
		C1QTNF3-AMACR
		SLC30A10
		GEMIN7
		UBA52
		PRR18
		OR10A3
		SRPRB
		HIST1H4F
		SIDT2
		ATP6V1G1
		FAM26E
		MROH9
		TBX20
		PADI2
		GOLIM4
		ADSL
		ZEB2
		LOC105373991
		OR1F1
		KRTAP8-1
		CCR10
		HFE
		ATAT1
		SSSCA1
		GNA14
		KLC1
		BCCIP
		RPS7
		CEP295NL
		HEY2
		CFAP52
		GCG
		SLC39A11
		PIP
		CETN2
		UGT2B11
		LOC100131840
		SART3
		LINC01446
		CCT5
		HLA-DQB2
		MROH7-TTC4
		MRPL16
		C3orf35
		NMD candidate
		SEMA5A
		PSMC3
		TTTY5
		LCE1D
		NLGN4Y
		TMEM199
		SPAG7
		FBXO18
		EIF4G2
		ZNF385A
		CTNNA2
		PSME3
		EBLN2
		PARD3B
		LARP4B
		SLC14A1
		RETSAT
		OR8S1
		FANK1
		CYP2J2
		ATP6V0E1
		DENND2D
		RFTN2
		FUNDC1
		LOC101929735
		GRAMD3
		FGF23
		PAH
		CRCT1
